article_link,headline,is_sarcastic
https://chaser.com.au/national/pm-denies-gender-bias-in-holgate-firing-we-didnt-jizz-on-her-desk-so-it-cant-be-sexist/,"
PM denies gender bias in Holgate firing, “we didn’t jizz on her desk, so it can’t be sexist” ",1
https://chaser.com.au/entertainment/youtuber-jake-paul-to-join-liberal-party-front-bench/,"
Youtuber Jake Paul to join Liberal Party front bench ",1
https://chaser.com.au/page/14/?s,,1
https://chaser.com.au/page/12/?s,,1
https://chaser.com.au/general-news/scomos-empathy-coach-talked-down-from-parliament-roof-after-tense-four-hour-negotiation/,"
Scomo’s empathy coach talked down from Parliament roof after tense four-hour negotiation ",1
https://chaser.com.au/national/police-release-drawing-of-man-suspected-of-stopping-boats-in-suez-canal/,"
Police release drawing of man suspected of stopping boats in Suez Canal ",1
https://chaser.com.au/general-news/sacked-from-cabinet-horrified-porter-realises-hell-now-have-to-deal-with-centrelink/,"
Sacked from cabinet, horrified Porter realises he’ll have to deal with centrelink ",1
https://chaser.com.au/national/morrison-announces-cabinet-reshuffle-over-fears-staffer-might-have-had-sex-on-it/,"
Morrison announces cabinet reshuffle over fears staffer might have had sex on it ",1
https://chaser.com.au/entertainment/hamish-mcdonald-shocked-to-learn-he-is-actually-the-host-of-q-a-not-just-a-viewer/,"
Hamish McDonald shocked to learn he is actually the host of Q&A, not just a viewer ",1
https://chaser.com.au/page/18/?s,,1
https://chaser.com.au/page/10/?s,,1
https://chaser.com.au/national/pm-apologises-after-accidentally-referring-to-minister-cunt-as-honourable/,"
PM apologises after accidentally referring to Minister Cunt as ‘Honourable’ ",1
https://chaser.com.au/general-news/qa-to-undergo-radical-format-change-with-introduction-of-answers/,"
Q&A to undergo radical format change with introduction of “answers” ",1
https://chaser.com.au/page/16/?s,,1
https://chaser.com.au/national/im-too-busy-ignoring-our-sexual-predators-to-rollout-the-vaccine-explains-pm/,"
“I’m too busy ignoring our sexual predators to rollout the vaccine” explains PM ",1
https://chaser.com.au/general-news/afr-accuses-female-journalists-of-having-anti-rape-bias/,"
AFR accuses female journalists of having anti-rape bias ",1
https://chaser.com.au/page/17/?s,,1
https://chaser.com.au/page/8/?s,,1
https://chaser.com.au/page/6/?s,,1
https://chaser.com.au/world/same-sex-marriage-is-immoral-say-organisation-protecting-hundreds-of-child-molesters/,"
“Same sex marriage is immoral” say organisation protecting hundreds of child molesters ",1
https://chaser.com.au/national/liberals-call-in-former-minister-for-women-to-investigate-partys-sexism-problem/,"
Liberals call in former Minister for Women to investigate party’s sexism problem ",1
https://chaser.com.au/general-news/cabinet-reshuffle-morrison-struggling-to-decide-which-man-to-appoint-as-minister-for-women/,"
Cabinet reshuffle: Morrison struggling to decide which man to appoint as Minister for Women ",1
https://chaser.com.au/national/we-need-more-women-mps-in-the-liberal-party-but-not-if-that-means-fewer-men-says-pm/,"
‘We need more women MPs in the Liberal Party, but not if that means fewer men’ says PM ",1
https://chaser.com.au/page/16/?s,,1
https://chaser.com.au/page/14/?s,,1
https://chaser.com.au/page/15/?s,,1
https://chaser.com.au/general-news/dictator-dan-would-have-shot-the-ladies-says-sky-news/,"
‘Dictator Dan would have shot the ladies’ says Sky News ",1
https://chaser.com.au/national/chaser-fact-check-yes-morrison-is-better-than-dictators-who-shoot-their-citizens/,"
CHASER FACT-CHECK: Yes, Morrison is better than dictators who shoot their citizens ",1
https://chaser.com.au/national/liberal-party-launches-new-campaign-slogan-were-not-going-to-shoot-you/,"
Liberal Party launches new campaign slogan: “We’re not going to shoot you!” ",1
https://chaser.com.au/general-news/jenny-applies-for-emotional-stress-leave/,"
Jenny applies for emotional stress leave ",1
https://chaser.com.au/entertainment/bolt-launches-defamation-lawsuit-against-himself-for-making-him-look-like-an-idiot/,"
Bolt launches defamation lawsuit against himself for making him look like an idiot ",1
https://chaser.com.au/national/morrison-apologizes-for-false-allegation-i-didnt-know-sky-wasnt-part-of-the-liberal-party/,"
Morrison apologizes to News Corp for false allegation “I didn’t know Sky wasn’t part of the Liberal Party” ",1
https://chaser.com.au/national/nation-shocked-that-govt-detaining-children-on-island-prison-isnt-great-at-ethics/,"
Nation shocked that govt detaining children on island prison isn’t great at ethics ",1
https://chaser.com.au/national/disney-confirms-the-existence-of-r18-cut-of-mary-poppins/,"
Disney confirms the existence of R18+ cut of Mary Poppins ",1
https://chaser.com.au/entertainment/chaser-fact-check-yes-a-show-that-was-axed-twice-already-would-be-axed-today/,"
CHASER FACT-CHECK: Yes, a show that was axed twice already would be axed today ",1
https://chaser.com.au/national/sleazy-creep-who-regularly-chatted-up-women-in-canberra-bars-somehow-thinks-he-has-reputation-to-protect/,"
Sleazy creep who regularly chatted up women in Canberra bars somehow thinks he has reputation to protect ",1
https://chaser.com.au/national/abc-renames-insiders-to-sky-news-after-dawn/,"
ABC renames ‘Insiders’ to ‘Sky News After Dawn’ ",1
https://chaser.com.au/general-news/pm-urges-protesters-to-imagine-their-own-daughters-were-powerful-men-accused-of-sexual-assault/,"
PM urges protesters to imagine their own daughters were powerful men accused of sexual assault ",1
https://chaser.com.au/general-news/scomo-awarded-feminist-of-the-year-after-not-firing-indiscriminately-into-crowd/,"
ScoMo awarded feminist of the year after not firing indiscriminately into crowd ",1
https://chaser.com.au/national/how-good-is-not-shooting-women-says-scott-morrison/,"
“How good is not shooting women,” says Scott Morrison ",1
https://chaser.com.au/page/22/?s,,1
https://chaser.com.au/world/german-greek-immigrant-family-concerned-about-whether-their-great-grandson-is-english-enough/,"
German/Greek immigrant family concerned about whether their great grandson is English enough ",1
https://chaser.com.au/page/19/?s,,1
https://chaser.com.au/national/heartwarming-baker-hands-out-free-bread-from-boat-and-is-immediately-detained-on-nauru/,"
Heartwarming: Baker hands out free bread from boat and is immediately detained on Nauru ",1
https://chaser.com.au/national/morrison-clarifies-reason-he-didnt-shoot-crowd-is-hes-too-busy-aiming-at-own-foot/,"
Morrison clarifies reason he didn’t shoot crowd is he’s too busy aiming at own foot ",1
https://chaser.com.au/national/police-arrest-parliament-desk-after-learning-it-did-not-click-yes-in-the-consent-app/,"
Police arrest parliament desk after learning it did not click ‘yes’ in the consent app ",1
https://chaser.com.au/general-news/marketing-genius-solves-ongoing-scandal-by-pissing-off-every-journalist/,"
Marketing genius solves ongoing scandal by pissing off every journalist ",1
https://chaser.com.au/general-news/peter-dutton-seen-in-northern-nsw-frantically-trying-to-stop-the-boats/,"
Peter Dutton seen in northern NSW frantically trying to stop the boats ",1
https://chaser.com.au/general-news/north-shore-boat-owner-somehow-looking-even-more-smug-than-usual/,"
Guy from the suburbs who owns a boat looking more smug than usual ",1
https://chaser.com.au/general-news/come-on-a-rapist-would-never-lie-on-an-app-they-are-very-trustworthy-people-says-nsw-police/,"
‘Come on a rapist would never lie on an app, they are very trustworthy people’ says NSW Police ",1
https://chaser.com.au/national/scott-morrison-seen-at-his-own-march4trustingwhatyourmatetoldyou/,"
Scott Morrison seen at his own ‘March4TrustingWhatYourMateToldYou” ",1
https://chaser.com.au/general-news/newspoll-has-labor-leading-cheers-guy-who-vowed-to-never-trust-newspoll-again-after-last-election/,"
‘Newspoll has Labor leading’ cheers guy who vowed to never trust Newspoll again after last election ",1
https://chaser.com.au/entertainment/steve-price-no-longer-the-biggest-dickhead-on-the-project/,"
Steve Price no longer the biggest dickhead on The Project ",1
https://chaser.com.au/general-news/peter-van-onselen-takes-break-from-smearing-dead-victim-to-cry-about-cancel-culture/,"
Peter van Onselen takes break from smearing dead victim to cry about cancel culture ",1
https://chaser.com.au/general-news/morrison-explains-he-was-only-vaccinated-in-case-of-emergency-holiday-to-hawaii/,"
Morrison explains he was only vaccinated in case of emergency holiday to Hawaii ",1
https://chaser.com.au/national/we-must-act-now-scott-morrison-furious-after-hearing-climate-change-could-affect-sport/,"
‘We must act now’ Scott Morrison furious after hearing climate change could affect sport ",1
https://chaser.com.au/general-news/nbn-user-only-just-learning-that-facebook-has-banned-news/,"
NBN user only just learning that Facebook has banned news ",1
https://chaser.com.au/page/20/?s,,1
https://chaser.com.au/national/guy-who-stepped-down-over-a-bottle-of-wine-feeling-pretty-stupid-right-now/,"
Guy who stepped down over a bottle of wine feeling pretty stupid right now ",1
https://chaser.com.au/national/morrison-deploys-jenny-to-explain-racism-to-the-royals/,"
Morrison deploys emergency Jenny to explain racism to the royals ",1
https://chaser.com.au/entertainment/channel-7-replaces-low-rating-ultimate-tag-with-insane-connect-4/,"
Channel 7 replaces low-rating ‘Ultimate Tag’ with ‘Insane Connect 4’ ",1
https://chaser.com.au/national/entrepreneurial-sydney-couple-double-house-value-by-doing-fuck-all-to-it-and-just-waiting-4-years/,"
Entrepreneurial Sydney couple double house value by doing fuck all to it and just waiting 4 years ",1
https://chaser.com.au/world/round-the-clock-security-rushed-to-prince-philips-hospital-ward-to-ensure-he-does-not-say-a-fucking-word/,"
Security rushed to Prince Philip’s hospital bed to ensure he doesn’t say a fucking word ",1
https://chaser.com.au/page/17/?s,,1
https://chaser.com.au/national/prime-minister-loses-the-moral-high-ground-to-sky-news/,"
Prime Minister loses the moral high ground to Sky News ",1
https://chaser.com.au/general-news/nsw-teens-make-consent-app-for-being-stripped-by-police/,"
NSW teens make consent app for being stripped by police ",1
https://chaser.com.au/general-news/nsw-police-announce-crack-down-on-people-who-try-to-back-out-of-a-signed-contract-to-have-sex/,"
NSW Police announce crack down on people who try to back out of a signed contract to have sex ",1
https://chaser.com.au/general-news/peter-dutton-visibly-orgasms-after-hearing-all-boats-have-been-stopped/,"
Peter Dutton visibly orgasms after hearing all boats have been stopped ",1
https://chaser.com.au/national/linda-reynolds-defends-former-staffer-saying-people-misinterpreted-meth-head-cunt/,"
Linda Reynolds defends former staffer saying people misinterpreted ‘meth-head cunt’ ",1
https://chaser.com.au/general-news/scomos-empathy-coach-wins-peace-prize-after-stopping-a-massacre/,"
ScoMo’s empathy coach wins peace prize after stopping a massacre ",1
https://chaser.com.au/national/peter-dutton-takes-stress-leave-after-learning-that-he-is-now-gender-neutral/,"
Peter Dutton to take stress leave after learning that he is now gender neutral ",1
https://chaser.com.au/national/media-diversity-inquiry-asks-a-bunch-of-rich-old-white-men-whether-they-have-a-diversity-issue/,"
Media Diversity Inquiry asks a bunch of rich old white men whether they have a diversity issue ",1
https://chaser.com.au/national/vaccine-queue-jumper-to-be-sent-straight-to-manus-island/,"
Vaccine queue jumper to be sent straight to Manus Island ",1
https://chaser.com.au/general-news/white-house-declares-ted-cruz-a-national-disaster/,"
White House declares Ted Cruz a national disaster ",1
https://chaser.com.au/general-news/banned-on-facebook-laurie-oakes-forced-to-drop-explosive-political-update-on-onlyfans/,"
Banned on Facebook, Laurie Oakes forced to drop explosive political update on OnlyFans ",1
https://chaser.com.au/general-news/mass-media-panic-as-two-people-doing-well-after-getting-a-bit-too-much-vaccine/,"
Mass media panic as two people ‘doing well’ after getting a bit too much vaccine ",1
https://chaser.com.au/national/govt-up-daily-newstart-rate-by-0-00001-times-amount-they-paid-news-corp-for-spelling-bee-website/,"
Govt up daily Newstart rate by 0.00001 times amount they paid News Corp for spelling bee website ",1
